osm_id,osm_type,city,lat,lon,access,alt_name:es,alt_name:ja_rm,castle_type,fee,historic,historic:civilization,name,name:de,name:en,name:es,name:fr,name:it,name:ja,name:ja_kana,name:ja_rm,name:ko,name:nl,name:pt,name:th,name:zh,name:zh-Hans,name:zh-Hant,opening_hours,phone,start_date,tourism,website,wheelchair,wikidata,wikipedia,note,note:ja,source,source_ref,wikimedia_commons,KSJ2:ADS,KSJ2:AdminArea,KSJ2:PubFacAdmin,description,alt_name,operator,addr:city,addr:postcode,email,fax,addr:block_number,addr:housenumber,addr:neighbourhood,addr:province,addr:suburb,level,gambling,leisure,internet_access,attraction,advertising,animated,brand,brand:ja-Latn,brand:wikidata,contact:tripadvisor,lit,luminous,message,sides,support,visibility,ele,man_made,addr:quarter,contact:phone,contact:website,name:ja-Hira,short_name,reservation,amenity,cuisine,smoking,charge:adult,charge:child,level:ref,name:ja-Latn,addr:street,contact:instagram,contact:twitter,name:ru,url,memorial,contact:facebook,indoor,shop,inscription,check_date,payment:cash,payment:credit_cards,payment:debit_cards,alt_name:en,alt_name:ja,official_name:en,alt_name:ko,highway,sport,museum,addr:flats,addr:floor,changing_table,operator:type,toilets,toilets:wheelchair,int_name,building,building:levels,architect,architect:wikidata,building:architecture,contact:youtube,operator:wikidata,natural,water,bicycle,covered,surface,religion,internet_access:fee,air_conditioning,addr:country,addr:neighborhood,building:levels:underground,contact:fax,contact:tiktok,height,layer,name:tr,tower:type,bridge:structure,disused:amenity,end_date,locomotive:type,landuse,subject,subject:wikidata,fixme,roof:levels,old_name,source:ja,payment:cards,source:geometry,barrier,fee:child,cargo,ferry,public_transport,name:short,website:en,branch,area,not:name,operator:en,operator:ja,name:yue,short_name:en,type
222632003,way,Osaka,,,,,,,,,,法善寺,,Hozenji Temple,,,,,,,,,,,,,,,,,attraction,,,,,,,GSI/KIBAN 2500;NARO,http://wiki.osm.org/wiki/GSI_KIBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,buddhist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222632015,way,Osaka,,,,,,,,,,上方浮世絵館,,Kamigata Ukiyo-e Museum,,,,上方浮世絵館,,Kamigata Ukiyoe-kan,,,,,,,,Tu-Su 11:00-17:30,,,museum,http://www.kamigata.jp/,,,,,,GSI/KIBAN 2500;NARO,http://wiki.osm.org/wiki/GSI_KIBAN,,,,,,,,,,,,,1-6-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大阪府大阪市中央区難波,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222632016,way,Osaka,,,,,,,,,,法善寺,,Hozenji Temple,,,,,,,,,,,,,,,,,attraction,,,,,,,GSI/KIBAN 2500;NARO,http://wiki.osm.org/wiki/GSI_KIBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,buddhist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231449111,way,Osaka,,,,,,,,,,大阪市立科学館,,Osaka Science Museum,,,,,,,,,,,,,,Tu-Su 09:30-17:00,+81 6-6444-5656,,museum,https://www.sci-museum.jp/,yes,Q875709,en:Osaka Science Museum,,,GSI/KIBAN 2500;NARO,http://wiki.osm.org/wiki/GSI_KIBAN,Category:Osaka Science Museum,,,,,,,大阪市,,,,2,1,中之島四丁目,,北区,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-11,,,,,,,,,,,,,,,,,,yes,4,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231449189,way,Osaka,,,,,,,,,,国立国際美術館,,"The National Museum of Art, Osaka",,,,,,,,,,,,,,"Sa-Su 10:00-17:00,Tu-Th 10:00-19:00,Fr 10:00-19:00",+81 6 6447 4680,,museum,https://www.nmao.go.jp/index.html,yes,Q1055037,"en:National Museum of Art, Osaka",,,GSI/KIBAN 2500;NARO,http://wiki.osm.org/wiki/GSI_KIBAN,,,,,,,独立行政法人国立美術館,大阪市,,,,2,55,中之島四丁目,,北区,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244504865,way,Osaka,,,,,,,,,,難波・玉造資料館,,,,,,,,,,,,,,,,,,,museum,,,,,,,GSI/KIBAN 2500; NARO,http://wiki.osm.org/wiki/GSI_KIBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245386620,way,Osaka,,,,,,,,,,そら,,,,,,,,,,,,,,,,,,,gallery,,,,,,,GSI/KIBAN 2500; NARO,http://wiki.osm.org/wiki/GSI_KIBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246432310,way,Osaka,,,,,,,,,,山王美術館,,,,,,,,,,,,,,,,,,,gallery,,,,,,,GSI/KIBAN 2500; NARO,http://wiki.osm.org/wiki/GSI_KIBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254319878,way,Osaka,,,,Torre de Osaka,,,yes,,,通天閣,Tsūtenkaku,Tsūtenkaku,Tsūtenkaku,Tsūtenkaku,,,,,쓰텐카쿠,,,,通天阁,通天阁,通天閣,Mo-Su 08:30-21:30,,,viewpoint,,yes,Q1148463,ja:通天閣,,,メモ #655216,http://wiki.osm.org/wiki/GSI_KIBAN,Category:Tsūtenkaku,,,,営業時間：9:00-21:00（年中無休） 設計： 内藤多仲 建設： 1943年,,,大阪市,556-0002,,,18,6,1丁目,大阪府,浪速区,,,,,,,,,,,1195795,,,,,,,,tower,恵美須東,+81 6-6641-9555,https://www.tsutenkaku.co.jp/,つうてんかく,,,,,,,,,Tsūtenkaku,新世界市場,tsutenkaku_official,tsutenkaku,Цутэнкаку,,,tsutenkaku.jp,,,,,,,,,,,,,,,,,,,,,,commercial,6,内藤多仲,Q1340974,,UCzEVs0uw_H79IsrhIpK_wAw,,,,,,,,,,JP,1,1,+81 6-6641-9559,tsutenkaku_tower,108,1,Tsūtenkaku,observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266764648,way,Osaka,,,,,,,,,,スキュルチュール江坂,,,,,,,,,,,,,,,,,,,museum,https://www.amenity-esaka.com/sculpture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267341529,way,Osaka,,,,,,,,,,戎橋,,Ebisu Bridge,,Pont d'Ebisu,,,,,,,,,戎桥,,,,,,attraction,,,Q11495351,ja:戎橋,,,,,Category:Ebisubashi,,,,,,,,,,,,,,,,,,,,,,,,,,324057,,,,,,,,bridge,,,https://www.city.osaka.lg.jp/kensetsu/page/0000021695.html,えびすばし,,,,,,,,,Ebisu-bashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,beam,,,,,,,,,,,,,,,,,,,,,,,,,,,
268098880,way,Osaka,,,,,,,,sento,,源ケ橋温泉(廃業),,sento,,,,,,,,,,,,,,,,1937,attraction,,,,,,,"Bing, 2011-4",,,,,,国登録有形文化財,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,2,,,,,,,,,,,,,,,,,,,,,,,,public_bath,2020,,,,,,,,,,,,,,,,,,,,,,,,,
268107126,way,Osaka,,,,,,,,yes,,旧植田家住宅,,,,,,,,,,,,,,,,,,,museum,,,,,,,"Bing, 2011-4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,house,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269189010,way,Osaka,,,,,,,,,,近松記念館,,,,,,,,,,,,,,,,,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hccweb5.bai.ne.jp/tikamatukinenkan/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286703595,way,Osaka,,,,,,,,,,江崎記念館（企業ミュージアム）,,,,,,,,,,,,,,,,,+81-6-6477-8257,,attraction,https://www.glico.com/jp/enjoy/experience/ezakikinenkan/,,Q117794301,ja:江崎記念館,  月曜日から金曜日：前日までに電話予約が必要です。 第1・第3 土曜日：予約不要,,survey,,,,,,Glicoの資料館,,,大阪市,555-8502,,,６－５,,４丁目,大阪,西淀川区,,,,,,,,,,,,,,,,,,,,御幣島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303446421,way,Osaka,,,,,,,,,,水上バス 乗り場,,Aqua-liner Pier,,,,水上バス 乗り場,,,수상버스 타는곳,,,,,,,Mo-Su 10:00-17:00,,,attraction,https://suijo-bus.osaka/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304926388,way,Osaka,,,,,,,,,,ツル舎,,,,,,,,,,,,,,,,,,,attraction,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304926390,way,Osaka,,,,,,,,,,コウノトリ舎,,,,,,,,Kōnotori,,,,,,,,,,,attraction,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,greenhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332292139,way,Osaka,,,,,,,,,,HEP FIVE観覧車,,HEP FIVE Ferris Wheel,Noria de Hep Five,,,,,,,,,,HEP FIVE摩天轮,,,Mo-Su 11:30-22:00,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big_wheel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337827533,way,Osaka,,,,,,,,locomotive,,D51,,,,,,,,,,,,,,,,"Apr - Nov: Su[ 3] 10:00 - 12:00, 13:00 - 16:00",,,attraction,,limited,,,,,local knowledge,,,,,,,,,尼崎市,660-0828,,,1,,1,,,,,,,,,,,,,,,,,,,,,,東大物,+81 6 6429 3020,http://www.city.amagasaki.hyogo.jp/siminsanka/014odatiikisinko/014omosiro.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
343837388,way,Osaka,,,,,,,yes,,,大阪中之島美術館,,"Nakanoshima Museum of Art, Osaka",,,,大阪中之島美術館,,,,,,,,,,"Tu-Su,PH 10:00-17:00",,2022-02-02,museum,https://nakka-art.jp/,,Q50375431,ja:大阪中之島美術館,,,,,"Category:Nakanoshima Museum of Art, Osaka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,art,Q735,,,,,,,,,,,,,,,,,,,,,
343902396,way,Osaka,,,,,,,,,,ものづくりイズム館,,,,,,,,,,,,,,,,,,,museum,,,,,,,Bing,,,,,,,,,門真市大字門真,,,,,1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355203614,way,Osaka,,,,,,,,,,尼信記念館,,,,,,,,,,,,,,,,"Tu-Su 10:00-16:00; Mo, PH, Dec 29-Jan 05 ""土日と重なる場合は開館""",,,museum,,yes,Q11464905,ja:尼信博物館,,,local knowledge,,Category:Amashin Museum,,,,,,尼崎信用金庫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+81-6-6413-1121,http://www.amashin.co.jp/kaikan/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,2,,,,,,,,,,,,,,,,,+81-6-6413-1221,,,,,,,,,,,,,こちらの建物（赤レンガ造り）は、尼信会館ではなく、尼信記念館であるので、修正が必要です。,,,,,,,,,,,,,,,,,,,,
355203616,way,Osaka,,,,,,,,,,尼信会館,,the Amagasaki Shinkin Bank Hall,,,,尼信会館,,,,,,,,,,Tu-Su 10:00-16:00,,,museum,https://www.amashin.co.jp/kaikan/index_fr.html,,,,,,survey;local knowledge,,,,,,,,尼崎信用金庫,尼崎市,660-0864,,,3,,,兵庫県,,,,,,,,,,,,,,,,,,,,,東桜木町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local_history,,,,business,,,,museum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
368344953,way,Osaka,,,,,,,,,,展望デッキ (北ターミナル),,Observation Deck (North Terminal),,,,展望デッキ (北ターミナル),,,,,,,,,,,,,viewpoint,https://www.osaka-airport.co.jp/shop-and-dine/lasora/view.html,,,,,,,,,,,,,,,,,,,,,,,,3;4,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,ラ・ソーラ,,,,,,,,,,,,,,,,,,
382746499,way,Osaka,,,,,,,,,,天保山大観覧車,,Tempozan Ferris Wheel,Tempozan Ferris Wheel,,,,,,덴포잔 대 관람차,,,,,,,,,,attraction,,,Q548263,en:Tempozan Ferris Wheel,,,,,Category:Ferris wheel (Tenpozan),,,,,,,,,,,,,,,,,,,,big_wheel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385792446,way,Osaka,,,,,,,,,,ユニチカ記念館,,Unitika Memorial Hall,,,,,,,,,,,,,,"10:00-12:00, 13:00-15:00; We off",+81-6-6481-0525,1900-10,museum,https://www.city.amagasaki.hyogo.jp/bunkazai/siseki/unitika/unitika.html,,,,,,local knowledge,,,,,,,,,尼崎市東本町1-50,660-0824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392332808,way,Osaka,,,,,,,,locomotive,,阪神71形 74号,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,electric,,,,,,,,,,,,,,,,,,,,,,,,
410957182,way,Osaka,,,,,,,,,,戎橋筋商店街,,Ebisubashi-suji Shopping Street,,,,戎橋筋商店街,,,,,,,,,,,,,attraction,,,,,,,Bing 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pedestrian,,,,,,,,,,,,,,,,,,,no,yes,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410957183,way,Osaka,,,,,,,,,,心斎橋筋商店街,,Shinsaibashisuji Shopping Street,Shinsaibashi Suji,,,心斎橋筋商店街,,,,,,,心斋桥筋商店街,,,,,,attraction,https://www.shinsaibashi.or.jp/,,,,,,MLIT Japan,,,,,,,Shinsaibashi-suji,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pedestrian,,,,,,,,,,,,,,,,,,,,yes,paving_stones,,,,,,,,,,,,,,,,,,,,,,,国土画像情報（オルソ化空中写真）国土交通省,,,,,,,,,,,,,,,,,
438189049,way,Osaka,,,,,,,,,,道頓堀橋,,Dotonbori Bridge,,Pont de Dōtonbori,,,,,도톤보리 교,,,,,,,,,,attraction,,,Q85884017,ja:道頓堀橋,,,,,Category:Dōtonbori Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,11837142,,,,,,,,bridge,,,https://www.city.osaka.lg.jp/kensetsu/page/0000493973.html,どうとんぼりばし,,,,,,,,,Dōtonbori-bashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,arch,,,,,,,,,,,,,,,,,,,,,,,,,,,
462894544,way,Osaka,,,,,,,,,,大阪市立自然史博物館,,,,,,,,,,,,,,,,,,,museum,,yes,Q11440688,en:Osaka Museum of Natural History,,,,,Category:Osaka Museum of Natural History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472040223,way,Osaka,,,,,,,,,,吹田市立博物館,,,,,,,,,,,,,,,,09:30-17:15,+81 6 6338 5500,,museum,https://www.suita.ed.jp/hak/,yes,Q11416534,ja:吹田市立博物館,,,,,Category:Suita City Museum,,,,,,,吹田市,,,,10,1,4,,,,,,,,,,,,,,,,,,,,,,岸部北,,,,,,,,,,,,,,,,,,,,,,,2022-10-30,,no,no,,,,,,,history,,,,public,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,
501177331,way,Osaka,,,,,,,,,,ダスキンミュージアム,,,,,,,,,,,,,,,,,,,museum,https://www.duskin-museum.jp/,,Q118934839,,,,"Bing, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512474174,way,Osaka,,,,,,,,,,豊臣石垣館,,Toyotomi Stone Wall Museum,,,,豊臣石垣館,,,,,,,丰臣石垣馆,,,,,,museum,,,,,,,,,,,,,,大坂城豊臣石垣公開プロジェクト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toyotomi Castle Ruins,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512713298,way,Osaka,,,,,,,,,,ピースおおさか 大阪国際平和センター,,Osaka International Peace Center,Osaka International Peace Center,,,ピースおおさか 大阪国際平和センター,,,,,,,,,,,,,museum,,,Q7105564,en:Osaka International Peace Center,,,,,Category:Peace Osaka,,,,,,公益財団法人 大阪国際平和センター,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541582128,way,Osaka,,,,,,,,,,HANKYU BRICK MUSEUM,,HANKYU BRICK MUSEUM,,,,,,,,,,,,,,,,,museum,,,,,,,survey,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,corridor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570094063,way,Osaka,,,,,,,,,,海岸通ギャラリー・CASO,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577399360,way,Osaka,,,,,,,,,,ギャラリーマルイ,,,,,,,,,,,,,,,,,,,gallery,,,,,,,local knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://bcaweb.bai.ne.jp/marui/,,,,,,,,,,,,,,,,,https://www.facebook.com/Gallery-marui-322746534490390/,,frame,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSImaps/ort,,,,,,,,,,,,,,,
579430112,way,Osaka,,,,,,,500 JPY,,,天王寺動物園,,Tennoji Zoo,Zoológico Tennoji,,,天王寺動物園,,,,,,,天王寺动物园,,,,+81 6-6771-8401,,zoo,https://www.tennojizoo.jp/,limited,Q1054648,ja:天王寺動物園,,,,,,,,,,,地方独立行政法人天王寺動物園,,543-0063,,+81 6-6772-4633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall,200 JPY,,,,,,,,,,,,,
587157878,way,Osaka,,,,,,,,,,大阪文化館・天保山,,Osaka Culturarium at Tempozan,,,,大阪文化館・天保山,,,오사카 문화관.덴포잔,,,,,,,,,,museum,,,Q11249107,ja:大阪文化館・天保山,,,"Bing,2008-03",,"Category:Suntory Museum, Osaka",,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,サントリーミュージアム天保山,,,,,,,,,,,,,,,,,,
590614262,way,Osaka,,,,,,,,,,ハグミュージアム,,,,,,,,,,,,,,,,,,,museum,,,,,,,,,,,,,,,大阪ガス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610362551,way,Osaka,,,,,,,,,,OAP港,,OAP Pier,,,,OAP港,,,,,,,,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ferry_terminal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passengers,yes,station,,,,,,,,,,
671074996,way,Osaka,,,,,,,,,,Atelier Little,,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685673178,way,Osaka,,,,,,,no,,,松下幸之助歴史館,,,,,,,,,,,,,,,,"Mo-Sa 10:00-17:00; Su,PH off",,,museum,https://holdings.panasonic/jp/corporate/about/history/panasonic-museum.html,,Q11329151,ja:パナソニックミュージアム 松下幸之助歴史館,,,,,Category:Panasonic Konosuke Matsushita Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panasonic museum,https://holdings.panasonic/global/corporate/about/history/panasonic-museum.html,,,,,,,,
759953681,way,Osaka,,,,,,,,,,伊丹市立こども文化科学館,,,,,,,,,,,,,,,,,,,museum,,yes,Q116432719,ja:伊丹市立こども文化科学館,"National-Land Numerical Information (Public Facility) 2006, MLIT Japan",国土数値情報（公共施設データ）平成19年　国土交通省,KSJ2,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-P02-v2_0.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778503644,way,Osaka,,,,,,,,,,日本民家集落博物館,,Open-Air Museum Of Old Japanese Farm Houses,,Musée de plein-air des vieilles fermes,,,,,,,,,,,,,,,museum,,,Q11508426,ja:日本民家集落博物館,,,,,Category:Open-Air Museum Of Old Japanese Farm Houses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895630634,way,Osaka,,,,,,,,,,心斎橋筋商店街,,Shinsaibashisuji Shopping Street,Shinsaibashi Suji,,,心斎橋筋商店街,,,,,,,心斋桥筋商店街,,,,,,attraction,https://www.shinsaibashi.or.jp/,,,,,,MLIT Japan,,,,,,,Shinsaibashi-suji,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pedestrian,,,,,,,,,,,,,,,,,,,no,yes,paving_stones,,,,,,,,,,,,,,,,,,,,,,,国土画像情報（オルソ化空中写真）国土交通省,,,,,,,,,,,,,,,,,
895630635,way,Osaka,,,,,,,,,,心斎橋筋商店街,,Shinsaibashisuji Shopping Street,Shinsaibashi Suji,,,心斎橋筋商店街,,,,,,,心斋桥筋商店街,,,,,,attraction,https://www.shinsaibashi.or.jp/,,,,,,MLIT Japan,,,,,,,Shinsaibashi-suji,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pedestrian,,,,,,,,,,,,,,,,,,,,no,paving_stones,,,,,,,,,,,,,,,,,,,,,,,国土画像情報（オルソ化空中写真）国土交通省,,,,,,,,,,,,,,,,,
